"professional_id","timestamp","latitude","longitude","trigger_type"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:52:00.026Z","49.427153179868746","32.09812313812202","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:57:30.034Z","49.42722922834953","32.09864804457009","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:57:30.044Z","49.42722922834953","32.09864804457009","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:03:00.010Z","49.427239380189526","32.098718115218524","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:03:00.027Z","49.427239380189526","32.098718115218524","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:08:30.008Z","49.427163605981846","32.098197947049314","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:08:30.023Z","49.427163605981846","32.098197947049314","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:14:00.020Z","49.4271532107666","32.09812336248774","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:14:00.029Z","49.4271532107666","32.09812336248774","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:19:30.016Z","49.4272334000789","32.09872089336406","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:19:30.031Z","49.4272334000789","32.09872089336406","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:25:00.011Z","49.42723376186715","32.09872596170783","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:25:00.025Z","49.42723376186715","32.09872596170783","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:30:30.008Z","49.4272394144751","32.09871839739519","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:30:30.023Z","49.4272394144751","32.09871839739519","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:36:00.030Z","49.42715829330082","32.09820505663187","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:36:00.038Z","49.42715829330082","32.09820505663187","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:41:30.186Z","49.42723367797866","32.09872538276597","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:41:30.309Z","49.42723367797866","32.09872538276597","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T20:41:30.337Z","49.42723367797866","32.09872538276597","distance"
